C363 33 3.8385 0.0874 1.0174 0.0037 0.9102 0.0303 -0.0052 0.0159 0.0056 0.0105 0.0 0.0 -0.1576 0.0433 0.0 0.0 0.0 0.0 0.0535 0.0126 0.0025 0.0071 0.0 0.0 -0.011 0.0109 0.0014 0.0043 0.0 0.0 0.0 0.0 -0.2899 0.0316 -0.0021 0.01 0.0574 0.0131 0.0 0.0 0.0 0.0 -0.0135 0.006 -0.0018 0.0073 0.0 0.0 0.0 0.0 -0.0226 0.0175 -0.0005 0.0095 
C366 4 4.1097 0.0329 1.0029 0.0033 0.8515 0.0082 -0.0376 0.025 0.0059 0.0057 0.0 0.0 -0.2419 0.0493 0.0 0.0 0.0 0.0 0.0576 0.0162 -0.0008 0.0102 0.0 0.0 -0.0185 0.0183 -0.0027 0.0027 0.0 0.0 0.0 0.0 -0.4043 0.0383 0.0059 0.02 0.0673 0.0219 0.0 0.0 0.0 0.0 -0.0152 0.0056 -0.0021 0.011 0.0 0.0 0.0 0.0 -0.0671 0.0278 -0.0085 0.0219 
C367 2 4.0959 0.0812 0.9978 0.0027 0.8625 0.02 0.0171 0.0339 0.0881 0.0114 0.0 0.0 -0.2553 0.0612 0.0 0.0 0.0 0.0 0.0188 0.0369 0.0857 0.0037 0.0 0.0 -0.0022 0.0059 0.0088 0.0073 0.0 0.0 0.0 0.0 -0.3916 0.0477 -0.0255 0.0085 0.0516 0.0052 0.0 0.0 0.0 0.0 0.0016 0.0035 0.0039 0.0076 0.0 0.0 0.0 0.0 -0.0237 0.0118 0.0043 0.003 
C368 16 4.1346 0.0628 0.9937 0.0064 0.855 0.0393 0.0575 0.049 0.0122 0.0088 0.0 0.0 -0.2771 0.0382 0.0 0.0 0.0 0.0 -0.0239 0.0476 0.0059 0.0114 0.0 0.0 0.0035 0.0105 0.0031 0.0063 0.0 0.0 0.0 0.0 -0.4413 0.0487 -0.0074 0.0286 0.0665 0.0136 0.0 0.0 0.0 0.0 0.007 0.0134 0.0023 0.0078 0.0 0.0 0.0 0.0 0.0429 0.0213 0.0013 0.0107 
C369 6 4.0944 0.0768 1.0105 0.0068 0.8489 0.0134 0.1612 0.0427 0.0481 0.0234 0.0 0.0 -0.1823 0.0451 0.0 0.0 0.0 0.0 -0.0765 0.0525 0.0251 0.0175 0.0 0.0 0.0015 0.0082 0.028 0.0021 0.0 0.0 0.0 0.0 -0.4175 0.0518 -0.0337 0.0111 0.0748 0.008 0.0 0.0 0.0 0.0 -0.0436 0.0105 0.0016 0.0107 0.0 0.0 0.0 0.0 -0.06 0.0154 -0.012 0.008 
C370 20 4.1674 0.0705 0.9933 0.0063 0.8446 0.0379 0.0195 0.0247 0.0621 0.0159 0.0 0.0 -0.2833 0.0382 0.0 0.0 0.0 0.0 0.0092 0.0268 0.0789 0.0204 0.0 0.0 -0.002 0.0066 0.0092 0.0067 0.0 0.0 0.0 0.0 -0.465 0.0384 -0.0614 0.042 0.066 0.0103 0.0 0.0 0.0 0.0 0.0099 0.0083 0.0003 0.007 0.0 0.0 0.0 0.0 0.0275 0.0167 0.0347 0.0188 
C371 16 4.1332 0.1141 1.0049 0.009 0.853 0.037 0.0471 0.0774 0.061 0.0403 0.0 0.0 -0.2021 0.0609 0.0 0.0 0.0 0.0 0.0246 0.0625 0.0701 0.0377 0.0 0.0 -0.0076 0.0152 0.0081 0.0096 0.0 0.0 0.0 0.0 -0.4324 0.0694 -0.0226 0.0287 0.0638 0.0158 0.0 0.0 0.0 0.0 -0.0141 0.0148 -0.005 0.0079 0.0 0.0 0.0 0.0 -0.0489 0.03 0.008 0.0168 
C373 42 4.1497 0.0349 0.9942 0.003 0.8511 0.0113 0.0482 0.0442 -0.0084 0.0235 0.0 0.0 -0.2705 0.0264 0.0 0.0 0.0 0.0 -0.0158 0.039 0.0013 0.0201 0.0 0.0 0.0117 0.0131 -0.017 0.0104 0.0 0.0 0.0 0.0 -0.4188 0.0229 0.0129 0.0283 0.0479 0.0095 0.0 0.0 0.0 0.0 0.0036 0.0109 -0.013 0.0102 0.0 0.0 0.0 0.0 0.0381 0.0213 -0.0327 0.0131 
C374 28 4.1692 0.0318 0.9952 0.0029 0.8443 0.0094 0.0061 0.015 -0.0671 0.0118 0.0 0.0 -0.2938 0.0292 0.0 0.0 0.0 0.0 0.022 0.0135 -0.0734 0.0098 0.0 0.0 0.0071 0.0062 -0.0233 0.0073 0.0 0.0 0.0 0.0 -0.4323 0.017 0.0445 0.0196 0.0605 0.0105 0.0 0.0 0.0 0.0 0.0052 0.0077 -0.0155 0.0063 0.0 0.0 0.0 0.0 0.012 0.0177 -0.0462 0.02 
C378 45 4.1141 0.0429 0.9942 0.0036 0.8482 0.0261 -0.1052 0.0357 0.016 0.0205 0.0 0.0 -0.283 0.0487 0.0 0.0 0.0 0.0 0.1202 0.0316 0.0285 0.0312 0.0 0.0 -0.0065 0.0122 0.0001 0.0069 0.0 0.0 0.0 0.0 -0.4216 0.0713 -0.014 0.0347 0.0771 0.0169 0.0 0.0 0.0 0.0 -0.0124 0.0144 -0.0022 0.009 0.0 0.0 0.0 0.0 -0.0854 0.0226 0.0038 0.0156 
C379 8 4.1611 0.0408 0.9942 0.0028 0.8392 0.0209 -0.0741 0.0217 0.0125 0.0135 0.0 0.0 -0.2911 0.0197 0.0 0.0 0.0 0.0 0.1279 0.0285 0.0259 0.0216 0.0 0.0 -0.0132 0.0077 0.0043 0.0092 0.0 0.0 0.0 0.0 -0.4606 0.0429 -0.017 0.0177 0.0897 0.0333 0.0 0.0 0.0 0.0 -0.0304 0.021 0.0048 0.0083 0.0 0.0 0.0 0.0 -0.153 0.0424 -0.0021 0.0121 
C380 12 4.0711 0.0261 1.0001 0.0027 0.8471 0.0094 -0.0029 0.0166 -0.1242 0.017 0.0 0.0 -0.2525 0.0174 0.0 0.0 0.0 0.0 0.0363 0.0175 -0.1287 0.0094 0.0 0.0 -0.0046 0.0083 -0.0155 0.0067 0.0 0.0 0.0 0.0 -0.4308 0.0238 0.0913 0.0129 0.0608 0.0078 0.0 0.0 0.0 0.0 0.0031 0.0073 0.0001 0.0056 0.0 0.0 0.0 0.0 0.0184 0.0189 -0.0566 0.0073 
C381 19 4.1363 0.0435 1.0005 0.0048 0.8341 0.0169 0.0282 0.0439 -0.1312 0.0298 0.0 0.0 -0.2291 0.0336 0.0 0.0 0.0 0.0 0.0434 0.034 -0.1439 0.0335 0.0 0.0 -0.0117 0.0126 -0.0211 0.0078 0.0 0.0 0.0 0.0 -0.4621 0.0321 0.0696 0.022 0.0615 0.0101 0.0 0.0 0.0 0.0 -0.0138 0.0162 0.0001 0.0112 0.0 0.0 0.0 0.0 -0.0265 0.0264 -0.0351 0.024 
C382 62 4.1132 0.0469 0.9934 0.0036 0.8491 0.0236 -0.0812 0.027 -0.0475 0.0254 0.0 0.0 -0.2877 0.0414 0.0 0.0 0.0 0.0 0.1057 0.0245 -0.0629 0.0323 0.0 0.0 0.0028 0.0071 -0.012 0.0078 0.0 0.0 0.0 0.0 -0.4035 0.0558 0.0307 0.0288 0.0673 0.0134 0.0 0.0 0.0 0.0 -0.0173 0.0107 -0.01 0.0092 0.0 0.0 0.0 0.0 -0.0641 0.0227 -0.0284 0.0145 
C383 69 4.1181 0.0401 0.9944 0.0033 0.852 0.0123 -0.0762 0.0264 -0.0178 0.0219 0.0 0.0 -0.2923 0.0161 0.0 0.0 0.0 0.0 0.1277 0.0206 -0.0265 0.0372 0.0 0.0 -0.0018 0.0065 0.0 0.0061 0.0 0.0 0.0 0.0 -0.4022 0.0201 0.0085 0.0234 0.0655 0.0107 0.0 0.0 0.0 0.0 -0.0288 0.0121 -0.0028 0.0099 0.0 0.0 0.0 0.0 -0.0847 0.0174 -0.0327 0.0141 
C384 13 4.0801 0.0426 0.996 0.0034 0.8567 0.0064 0.1228 0.0167 -0.0058 0.0456 0.0 0.0 -0.2368 0.0227 0.0 0.0 0.0 0.0 -0.0905 0.0158 -0.0083 0.0308 0.0 0.0 0.0292 0.0063 -0.0211 0.0143 0.0 0.0 0.0 0.0 -0.3956 0.0187 -0.0003 0.0249 0.0494 0.0065 0.0 0.0 0.0 0.0 -0.012 0.0126 -0.018 0.0112 0.0 0.0 0.0 0.0 0.0487 0.0192 -0.0373 0.0172 
C385 9 4.1588 0.0464 1.001 0.0031 0.855 0.0064 0.1477 0.0156 0.0515 0.0181 0.0 0.0 -0.2151 0.0135 0.0 0.0 0.0 0.0 -0.0494 0.0098 0.0151 0.0123 0.0 0.0 0.0361 0.0041 0.0013 0.003 0.0 0.0 0.0 0.0 -0.4337 0.0124 -0.0015 0.0143 0.0548 0.0065 0.0 0.0 0.0 0.0 -0.0413 0.0076 -0.0024 0.0057 0.0 0.0 0.0 0.0 0.0264 0.0128 -0.0337 0.0143 
C386 18 4.11 0.0419 1.002 0.0044 0.8511 0.0152 -0.0084 0.0427 -0.1275 0.0321 0.0 0.0 -0.1935 0.0345 0.0 0.0 0.0 0.0 0.0598 0.0383 -0.1526 0.0251 0.0 0.0 -0.0229 0.0134 -0.0301 0.0115 0.0 0.0 0.0 0.0 -0.3909 0.0265 0.0736 0.0346 0.0566 0.0183 0.0 0.0 0.0 0.0 -0.0162 0.0141 -0.0011 0.0101 0.0 0.0 0.0 0.0 -0.0718 0.0214 -0.0154 0.0216 
C387 9 3.896 0.0958 1.0158 0.0092 0.9199 0.0448 0.0693 0.0791 -0.1027 0.019 0.0 0.0 -0.0752 0.0697 0.0 0.0 0.0 0.0 -0.0234 0.0614 -0.121 0.0659 0.0 0.0 0.0156 0.0146 -0.0568 0.0193 0.0 0.0 0.0 0.0 -0.2829 0.0348 0.0477 0.0243 0.0277 0.0186 0.0 0.0 0.0 0.0 -0.0372 0.0074 -0.0318 0.0264 0.0 0.0 0.0 0.0 -0.0642 0.0078 -0.0536 0.0136 
C388 15 3.8932 0.0698 1.0081 0.0044 0.9089 0.0398 0.0445 0.0241 -0.1006 0.0439 0.0 0.0 -0.0931 0.043 0.0 0.0 0.0 0.0 0.0242 0.0133 -0.1113 0.0479 0.0 0.0 -0.0007 0.0066 -0.0446 0.0192 0.0 0.0 0.0 0.0 -0.253 0.1046 0.0377 0.0232 0.0238 0.0107 0.0 0.0 0.0 0.0 -0.022 0.0116 -0.0292 0.0167 0.0 0.0 0.0 0.0 -0.0472 0.0226 -0.0351 0.0192 
C389 36 4.0157 0.0948 1.0038 0.006 0.9007 0.0391 -0.0039 0.0458 -0.0967 0.0353 0.0 0.0 -0.1091 0.0574 0.0 0.0 0.0 0.0 0.0553 0.0397 -0.1249 0.0411 0.0 0.0 -0.0103 0.0254 -0.044 0.0189 0.0 0.0 0.0 0.0 -0.2773 0.0781 0.0532 0.0311 0.0216 0.0128 0.0 0.0 0.0 0.0 -0.0083 0.0158 -0.0282 0.0119 0.0 0.0 0.0 0.0 -0.068 0.0222 -0.0353 0.0182 
C390 25 4.0985 0.0318 0.9924 0.0028 0.8522 0.0323 -0.1171 0.0286 -0.1078 0.0294 0.0 0.0 -0.2668 0.0563 0.0 0.0 0.0 0.0 0.1407 0.0324 -0.1381 0.0427 0.0 0.0 0.0076 0.007 -0.0172 0.0066 0.0 0.0 0.0 0.0 -0.366 0.0788 0.0521 0.0271 0.0625 0.0145 0.0 0.0 0.0 0.0 -0.026 0.0113 -0.0076 0.0089 0.0 0.0 0.0 0.0 -0.0588 0.0177 -0.0352 0.017 
C391 8 4.1372 0.0314 0.9991 0.0021 0.8564 0.0119 0.0349 0.0102 -0.1006 0.0087 0.0 0.0 -0.1794 0.0289 0.0 0.0 0.0 0.0 0.0279 0.0103 -0.134 0.0234 0.0 0.0 0.0079 0.0087 -0.0422 0.0087 0.0 0.0 0.0 0.0 -0.3588 0.0182 0.088 0.0192 0.0435 0.009 0.0 0.0 0.0 0.0 -0.0399 0.0085 -0.0371 0.0061 0.0 0.0 0.0 0.0 -0.1041 0.0158 -0.0432 0.0075 
C392 6 4.041 0.066 1.0017 0.0041 0.8621 0.0193 0.0108 0.085 0.0528 0.0474 0.0 0.0 -0.2316 0.0139 0.0 0.0 0.0 0.0 -0.0009 0.0761 0.0608 0.0507 0.0 0.0 -0.0428 0.0182 0.0071 0.0057 0.0 0.0 0.0 0.0 -0.3394 0.0315 -0.0167 0.035 0.0478 0.0107 0.0 0.0 0.0 0.0 0.024 0.0036 0.0043 0.0052 0.0 0.0 0.0 0.0 -0.0508 0.0374 0.0 0.0332 
C393 1 4.0134 nan 1.0009 nan 0.8864 nan -0.0398 nan -0.0386 nan 0.0 nan -0.2435 nan 0.0 nan 0.0 nan 0.0477 nan -0.0636 nan 0.0 nan -0.0495 nan -0.0171 nan 0.0 nan 0.0 nan -0.2994 nan 0.0319 nan 0.0374 nan 0.0 nan 0.0 nan 0.0164 nan -0.013 nan 0.0 nan 0.0 nan -0.0698 nan -0.0236 nan 
C394 31 4.0799 0.0522 0.9957 0.0037 0.8734 0.0356 -0.0506 0.0302 0.0124 0.023 0.0 0.0 -0.2801 0.0766 0.0 0.0 0.0 0.0 0.0955 0.0334 0.0235 0.0309 0.0 0.0 -0.0045 0.0068 0.0041 0.0058 0.0 0.0 0.0 0.0 -0.3441 0.0943 -0.0033 0.0281 0.0486 0.016 0.0 0.0 0.0 0.0 -0.0235 0.0102 0.0028 0.0088 0.0 0.0 0.0 0.0 -0.0396 0.02 0.0043 0.0185 
C395 17 4.0485 0.0365 1.0012 0.0028 0.849 0.0138 0.0876 0.0613 -0.0098 0.039 0.0 0.0 -0.2146 0.0299 0.0 0.0 0.0 0.0 -0.0665 0.0536 -0.0065 0.0409 0.0 0.0 -0.0127 0.0061 -0.0217 0.0167 0.0 0.0 0.0 0.0 -0.3288 0.0197 0.0088 0.0169 0.0422 0.0083 0.0 0.0 0.0 0.0 0.0119 0.0084 -0.0157 0.0099 0.0 0.0 0.0 0.0 -0.0145 0.0114 -0.0342 0.0153 
C396 0 nan -0.0 nan -0.0 nan -0.0 nan -0.0 nan -0.0 nan -0.0 
C399 40 3.9704 0.0603 1.0015 0.0042 0.8881 0.0245 0.0738 0.0554 0.0158 0.0227 -0.0031 0.0197 -0.2693 0.1122 0.0 0.0 0.0 0.0 0.0671 0.0512 -0.0095 0.0165 0.0031 0.0197 0.0068 0.0165 0.0108 0.0113 0.0 0.0 0.0 0.0 0.3318 0.0808 0.0278 0.0195 0.0507 0.019 0.0 0.0 0.0 0.0 -0.012 0.0091 -0.0124 0.0107 0.0 0.0 0.0 0.0 -0.0054 0.0167 -0.0095 0.0086 
C401 1455 3.6011 0.1374 1.0193 0.008 0.9288 0.0267 0.0 0.0 0.0 0.0 0.019 0.0274 -0.0125 0.0214 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2357 0.0489 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1874 0.033 0.0 0.0 0.0514 0.0271 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.08 0.0192 0.0 0.0 0.0 0.0 0.0 0.0 
C402 163 3.9436 0.1202 0.9985 0.0064 0.8892 0.0304 0.0 0.0 0.0 0.0 -0.0204 0.0232 0.0008 0.0164 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2723 0.0432 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.225 0.0475 0.0 0.0 0.0674 0.0201 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0999 0.0424 0.0 0.0 0.0 0.0 0.0 0.0 
C403 126 3.8614 0.1169 1.005 0.0063 0.9142 0.0352 -0.0059 0.023 -0.0147 0.0185 0.0 0.0 0.0033 0.0208 0.0 0.0 0.0 0.0 -0.0087 0.0189 -0.0026 0.0129 0.0 0.0 -0.1436 0.041 -0.195 0.0441 0.0 0.0 0.0 0.0 0.1707 0.0359 -0.0591 0.0268 0.0264 0.0144 0.0 0.0 0.0 0.0 -0.0183 0.016 0.0805 0.0298 0.0 0.0 0.0 0.0 0.0376 0.0144 0.0302 0.0099 
C404 794 3.7679 0.1082 1.0076 0.0057 0.9085 0.0292 0.0 0.0 0.0 0.0 0.0259 0.02 -0.0015 0.0081 0.0 0.0 0.0 0.0 -0.0045 0.017 0.0 0.0 -0.0044 0.0137 0.0 0.0 0.0 0.0 0.3202 0.0471 0.0 0.0 0.0 0.0 0.0 0.0 -0.0852 0.0203 0.0 0.0 0.0 0.0 -0.0045 0.0149 0.0 0.0 0.0 0.0 0.0 0.0 0.0619 0.0162 0.0 0.0 
C405 276 3.7262 0.1014 1.0121 0.0057 0.9212 0.0272 -0.0022 0.017 0.0199 0.0216 0.0 0.0 0.0099 0.0157 0.0 0.0 0.0 0.0 -0.0072 0.019 0.0016 0.0138 0.0 0.0 -0.1253 0.0302 -0.1928 0.0458 0.0 0.0 0.0 0.0 0.1731 0.0426 -0.0346 0.0195 0.0157 0.0098 0.0 0.0 0.0 0.0 -0.0341 0.0136 0.0796 0.0222 0.0 0.0 0.0 0.0 0.0249 0.0123 0.0264 0.0143 
C406 43 3.7251 0.1099 1.0126 0.0058 0.9289 0.027 0.0261 0.0187 -0.0028 0.0175 0.0 0.0 0.0058 0.0117 0.0 0.0 0.0 0.0 0.0155 0.0076 0.0006 0.0154 0.0 0.0 -0.2145 0.0709 0.0045 0.0132 0.0 0.0 0.0 0.0 -0.1558 0.0517 0.005 0.0115 0.0143 0.009 0.0 0.0 0.0 0.0 0.0742 0.0256 -0.0053 0.0108 0.0 0.0 0.0 0.0 -0.033 0.0129 0.0025 0.007 
C407 3 3.9783 0.0027 0.9977 0.0014 0.9026 0.0007 0.0255 0.0452 -0.0036 0.0067 0.0 0.0 -0.0209 0.0328 0.0 0.0 0.0 0.0 0.0073 0.0089 0.0062 0.0064 0.0 0.0 -0.2635 0.0037 0.0002 0.0021 0.0 0.0 0.0 0.0 -0.189 0.0242 0.0082 0.0121 0.0233 0.0027 0.0 0.0 0.0 0.0 0.0977 0.0039 -0.0026 0.0066 0.0 0.0 0.0 0.0 -0.0497 0.0128 0.0018 0.0055 
C408 69 3.5188 0.1943 1.0159 0.0087 0.9899 0.3044 0.0 0.0 0.0 0.0 0.0198 0.165 -0.0 0.058 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0077 0.0842 0.0 0.0 0.0 0.0 0.0 0.0 -0.0037 0.0331 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0016 0.0218 0.0 0.0 
C409 44 3.9881 0.0784 0.9968 0.0052 0.8968 0.0315 0.0 0.0 0.0 0.0 -0.0238 0.0285 -0.024 0.0263 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2535 0.0518 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2179 0.0451 0.0 0.0 0.0626 0.0175 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0924 0.027 0.0 0.0 0.0 0.0 0.0 0.0 
C410 24 3.5277 0.1515 1.0255 0.0083 0.9716 0.0299 0.0 0.0 0.0 0.0 -0.0642 0.0212 -0.1496 0.0189 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2114 0.0435 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1839 0.0232 0.0 0.0 0.0686 0.0272 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0667 0.0164 0.0 0.0 0.0 0.0 0.0 0.0 
C411 2 3.8593 0.0076 1.007 0.0015 0.948 0.0011 -0.1235 0.005 0.0464 0.0008 0.0 0.0 0.0731 0.0108 0.0 0.0 0.0 0.0 -0.1749 0.0003 -0.0022 0.0035 0.0 0.0 -0.1162 0.011 -0.1869 0.0001 0.0 0.0 0.0 0.0 0.1255 0.0024 -0.0562 0.0074 0.0297 0.0068 0.0 0.0 0.0 0.0 -0.0214 0.0081 0.0648 0.004 0.0 0.0 0.0 0.0 0.0514 0.0037 0.0161 0.0132 
C412 53 3.6873 0.089 1.0157 0.0053 0.9511 0.019 -0.0866 0.0228 0.0176 0.0195 0.0 0.0 0.0818 0.0146 0.0 0.0 0.0 0.0 -0.1276 0.0246 -0.0059 0.014 0.0 0.0 -0.119 0.0172 -0.2019 0.0188 0.0 0.0 0.0 0.0 0.1595 0.0242 -0.0344 0.0144 0.0259 0.0096 0.0 0.0 0.0 0.0 -0.0462 0.0194 0.0764 0.0138 0.0 0.0 0.0 0.0 0.0409 0.0159 0.0211 0.009 
C413 19 3.829 0.0655 1.0066 0.005 0.9447 0.0221 -0.1096 0.023 -0.0147 0.0098 0.0 0.0 0.0879 0.0199 0.0 0.0 0.0 0.0 -0.1342 0.0163 0.0097 0.0102 0.0 0.0 -0.1287 0.0204 -0.1974 0.0213 0.0 0.0 0.0 0.0 0.1486 0.0156 -0.0676 0.0094 0.0325 0.0172 0.0 0.0 0.0 0.0 -0.0199 0.0068 0.0705 0.0181 0.0 0.0 0.0 0.0 0.0508 0.0187 0.0305 0.0082 
C414 32 3.7815 0.0647 1.0106 0.0038 0.9473 0.0176 -0.1068 0.0232 0.0304 0.0313 0.004 0.0169 0.069 0.0212 -0.0035 0.0107 -0.0026 0.0119 -0.1512 0.0371 -0.0039 0.014 -0.0095 0.0274 -0.113 0.0226 -0.1911 0.0365 -0.0003 0.011 0.0045 0.0104 0.1433 0.0282 -0.0422 0.0101 0.0309 0.0106 0.0026 0.0115 0.0062 0.0118 -0.0375 0.0114 0.0726 0.015 -0.002 0.0105 -0.0084 0.0098 0.0447 0.0097 0.0191 0.0105 
C415 16 3.9247 0.0677 1.0018 0.0047 0.9154 0.0222 -0.046 0.0258 -0.0239 0.0191 0.0 0.0 0.0542 0.0177 0.0 0.0 0.0 0.0 -0.0487 0.0268 0.014 0.0181 0.0 0.0 -0.1528 0.0262 -0.2026 0.0404 0.0 0.0 0.0 0.0 0.1954 0.0166 -0.0463 0.0163 0.0375 0.0117 0.0 0.0 0.0 0.0 -0.0464 0.014 0.0809 0.0181 0.0 0.0 0.0 0.0 0.0499 0.0151 0.0335 0.007 
C416 186 3.6069 0.1264 1.0207 0.0059 0.9449 0.0204 0.0 0.0 0.0 0.0 -0.0333 0.0183 -0.0894 0.0271 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2567 0.036 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1877 0.0323 0.0 0.0 0.0696 0.0136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0759 0.0184 0.0 0.0 0.0 0.0 0.0 0.0 
C417 17 4.0125 0.0975 0.9959 0.0065 0.897 0.0342 0.0 0.0 0.0 0.0 -0.0758 0.0404 -0.1127 0.0605 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2607 0.0749 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2297 0.0689 0.0 0.0 0.0859 0.0303 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.1025 0.0331 0.0 0.0 0.0 0.0 0.0 0.0 
C418 171 3.7635 0.0892 1.0114 0.0056 0.9241 0.0188 -0.0462 0.0221 0.0123 0.0181 0.0 0.0 0.0503 0.0164 0.0 0.0 0.0 0.0 -0.0704 0.0256 -0.0011 0.0148 0.0 0.0 -0.1508 0.0189 -0.2118 0.0186 0.0 0.0 0.0 0.0 0.2011 0.0225 -0.0445 0.0172 0.0259 0.0099 0.0 0.0 0.0 0.0 -0.0506 0.0133 0.0877 0.0133 0.0 0.0 0.0 0.0 0.0482 0.0118 0.0249 0.0122 
C419 20 3.7594 0.0652 1.0127 0.005 0.9196 0.0189 0.002 0.0219 -0.0349 0.0166 0.0 0.0 0.0425 0.0221 0.0 0.0 0.0 0.0 0.0385 0.0132 -0.0506 0.0132 0.0 0.0 -0.261 0.0327 -0.0054 0.0102 0.0 0.0 0.0 0.0 -0.1984 0.0212 0.0245 0.0136 0.0188 0.0103 0.0 0.0 0.0 0.0 0.0922 0.0162 -0.0143 0.0099 0.0 0.0 0.0 0.0 -0.0632 0.013 -0.0091 0.0081 
C420 49 3.9043 0.0831 1.0034 0.0059 0.9098 0.0249 -0.0578 0.0217 -0.0102 0.0153 0.0 0.0 0.0442 0.0207 0.0 0.0 0.0 0.0 -0.0794 0.0236 0.0058 0.0129 0.0 0.0 -0.1713 0.0278 -0.216 0.0232 0.0 0.0 0.0 0.0 0.1934 0.0234 -0.0693 0.0182 0.0348 0.0108 0.0 0.0 0.0 0.0 -0.0301 0.0143 0.0928 0.0208 0.0 0.0 0.0 0.0 0.066 0.0161 0.036 0.0079 
C421 53 3.8729 0.0564 1.0066 0.0034 0.9132 0.0157 -0.0387 0.0218 -0.0148 0.0197 0.0015 0.0137 0.0498 0.0157 0.0034 0.014 0.0033 0.0139 -0.0478 0.0247 0.0081 0.0135 -0.015 0.0337 -0.155 0.0165 -0.2134 0.015 -0.0086 0.0159 0.0025 0.0177 0.2053 0.0174 -0.0384 0.0131 0.0375 0.0117 0.0102 0.0149 0.0057 0.0182 -0.0502 0.0144 0.0892 0.0129 0.0002 0.0124 -0.0018 0.0135 0.0516 0.0093 0.0322 0.0092 
C422 33 3.6627 0.0978 1.0195 0.0069 0.9278 0.0203 0.0 0.0 0.0 0.0 -0.0171 0.0176 -0.0685 0.0306 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2703 0.0514 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.196 0.0389 0.0 0.0 0.0786 0.0175 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0889 0.0209 0.0 0.0 0.0 0.0 0.0 0.0 
C423 112 3.8103 0.076 1.009 0.0042 0.904 0.0177 -0.0225 0.0148 0.0127 0.0129 0.0 0.0 0.0338 0.0146 0.0 0.0 0.0 0.0 -0.048 0.0175 -0.0011 0.0156 0.0 0.0 -0.168 0.0118 -0.2174 0.0153 0.0 0.0 0.0 0.0 0.2124 0.0184 -0.0558 0.0155 0.0297 0.0095 0.0 0.0 0.0 0.0 -0.0495 0.0123 0.0973 0.0118 0.0 0.0 0.0 0.0 0.0583 0.0135 0.0281 0.009 
C424 40 3.9416 0.0672 1.0022 0.0037 0.8923 0.0171 -0.03 0.0188 -0.0092 0.0147 0.0 0.0 0.0282 0.0178 0.0 0.0 0.0 0.0 -0.0551 0.0196 -0.0038 0.0147 0.0 0.0 -0.1703 0.0244 -0.2269 0.0244 0.0 0.0 0.0 0.0 0.2148 0.014 -0.0604 0.0183 0.0431 0.0161 0.0 0.0 0.0 0.0 -0.0462 0.0199 0.0981 0.0234 0.0 0.0 0.0 0.0 0.0655 0.0129 0.041 0.0087 
C425 31 3.8987 0.0605 1.0054 0.0046 0.9144 0.0338 -0.018 0.0232 -0.0085 0.0242 0.0033 0.0125 0.0288 0.0244 -0.0027 0.0198 0.0011 0.0164 -0.0387 0.0294 0.0062 0.0212 -0.0015 0.0318 -0.1371 0.0561 -0.194 0.0686 -0.0001 0.0159 0.0026 0.0227 0.1908 0.0658 -0.0365 0.0181 0.029 0.0123 -0.0006 0.0131 0.0013 0.0135 -0.0502 0.0222 0.0857 0.0348 -0.0002 0.0106 -0.0063 0.0159 0.047 0.0219 0.0258 0.0178 
C427 267 3.6183 0.1143 1.0189 0.0063 0.9473 0.0195 0.0 0.0 0.0 0.0 -0.061 0.0174 -0.1194 0.0282 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.258 0.0545 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1934 0.0415 0.0 0.0 0.0699 0.0178 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0793 0.021 0.0 0.0 0.0 0.0 0.0 0.0 
